4;40;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;30;35;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;7;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;4;10;9;8;6;3;9;4;3;2;1;6;4;9;2;2;8;7;3;10;2;1;5;4;1;7;1;10;8;10;3;3;7;3;8;4;3;4;1
10;3;3;10;5;9;2;3;5;1;9;7;6;6;7;7;10;5;4;8;6;5;6;10;8;5;10;2;1;8;1;2;2;9;4;6;9;1;10;7
10;9;8;5;6;9;9;3;9;9;9;8;3;3;2;3;1;6;1;7;1;3;10;7;7;7;2;6;1;3;6;8;4;3;9;6;8;2;8;1
8;3;7;10;2;10;4;2;4;8;1;5;10;6;4;2;5;10;3;10;2;1;9;10;5;1;6;5;6;6;4;5;4;10;1;6;6;9;2;6
0;1;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1
1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;1
1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0
1;0;1;0;0;0;1;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;1;1;1;1;1
1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1
1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1
1;1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;1;0;1
1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0
