4;40;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;30;35;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;7;8;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;5;1;2;8;10;6;10;3;7;2;5;6;1;4;8;4;4;8;6;7;2;10;9;2;9;3;3;5;1;3;8;7;1;1;1;3;1;2;6
1;6;8;7;7;2;2;8;4;7;1;4;9;8;6;2;9;2;7;9;7;9;6;8;8;5;3;2;2;9;9;5;8;9;5;2;3;5;1;1
2;7;8;8;10;9;4;9;6;2;5;3;9;9;4;6;6;3;7;5;6;10;8;8;4;9;1;3;1;6;10;5;2;3;8;10;3;9;8;10
3;5;3;2;4;5;10;10;2;10;4;1;1;9;4;1;6;4;4;1;5;7;3;9;2;4;9;3;9;8;4;8;2;6;5;6;7;2;8;4
0;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
1;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1
0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0
1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0
1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0
0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1
0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;0;0;0
0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1
1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0
0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0
0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1
1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0
0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0
