4;60;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;30;35;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;6;8;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;4;3;1;7;7;7;6;3;6;4;1;3;5;6;1;10;3;6;3;3;6;9;6;4;7;3;2;3;5;10;4;10;9;6;1;9;1;6;3;8;5;6;5;1;9;8;8;6;2;1;1;7;1;7;1;4;6;3;2
4;6;6;9;9;1;4;8;3;5;3;3;9;9;4;3;1;6;4;1;6;10;2;2;9;7;8;6;7;4;8;4;3;4;5;6;10;6;9;10;3;2;3;2;9;9;2;1;2;4;6;6;3;3;8;1;7;7;2;2
3;10;3;10;10;8;8;9;9;8;6;10;8;6;9;1;2;3;4;10;10;5;4;2;6;3;9;10;3;2;8;4;3;6;8;9;6;7;8;9;9;5;7;9;9;7;8;2;5;8;2;10;4;7;7;8;4;2;4;4
7;8;1;4;2;5;2;4;10;5;6;8;10;3;4;9;4;2;2;8;8;2;7;10;7;1;8;8;2;10;9;8;6;2;1;8;1;8;9;7;4;4;9;8;10;10;9;1;10;4;3;9;7;7;8;3;5;1;1;8
0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0
1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0
0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0
0;0;1;0;0;1;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0
1;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1
1;1;1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0
0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0
0;0;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;0;1;1
0;0;1;0;0;1;1;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0
0;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1
1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0
0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;1;1
0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;0;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;1;1;1;1;1;0;1;0;1;0;0;0;1;0;0
