6;80;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
45;50;55;60;65;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;7;7;7;6;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2;7;5;7;5;2;3;7;3;6;2;8;9;9;10;6;3;2;8;8;1;6;4;3;10;1;1;3;3;2;6;2;3;6;3;10;9;10;4;6;9;8;3;10;8;8;4;8;7;1;4;8;2;9;4;6;10;4;2;6;10;5;1;9;2;2;4;10;8;8;4;4;6;7;1;2;5;10;6
6;9;4;2;9;1;3;6;2;10;10;1;3;5;8;3;4;5;5;8;8;9;5;9;7;2;3;8;5;2;4;9;9;7;4;10;9;10;6;10;3;10;9;4;9;7;5;10;2;5;1;10;5;9;10;3;9;7;3;10;3;1;7;8;5;6;1;7;9;3;10;3;3;1;1;7;7;10;9;4
3;10;4;1;1;3;3;2;10;6;6;3;1;10;4;10;2;4;4;5;1;1;6;3;5;8;5;3;6;3;8;8;2;10;1;6;8;4;3;8;8;8;5;2;5;6;2;6;10;10;8;9;2;6;8;9;2;3;4;4;7;2;10;4;2;3;2;6;3;6;6;9;8;9;9;9;2;8;10;5
9;2;8;6;9;9;4;9;8;4;8;1;5;8;4;10;7;1;8;8;4;3;2;6;3;3;3;4;7;4;4;1;5;6;10;3;1;1;7;8;2;3;3;6;10;7;9;7;9;8;10;4;10;4;5;7;7;5;6;9;10;3;9;9;9;6;8;1;3;4;5;3;6;1;4;3;3;1;1;6
7;2;3;10;2;2;4;1;10;2;5;8;2;1;3;10;2;2;6;8;2;9;6;1;4;4;6;5;3;6;2;5;8;2;3;5;9;6;6;6;6;10;3;5;7;9;3;3;5;10;4;2;7;5;8;2;8;8;9;9;7;5;4;8;10;2;8;4;1;10;3;1;1;4;2;4;9;3;5;9
10;9;3;8;9;2;9;6;1;2;1;4;8;2;9;3;6;7;5;5;7;9;3;3;3;4;4;2;1;10;9;10;4;5;4;2;5;5;4;3;10;7;3;9;2;2;7;6;9;2;9;9;2;9;6;1;4;2;9;9;7;5;4;6;8;10;5;7;5;1;1;3;9;5;9;6;3;8;4;3
0;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1
