6;80;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
45;50;55;60;65;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;6;7;7;7;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;2;4;1;1;9;9;7;10;4;2;2;3;4;9;1;2;1;5;8;10;2;5;10;4;6;6;7;4;10;9;4;6;10;6;2;7;7;3;9;10;2;2;10;4;2;3;2;9;9;2;2;5;4;10;7;9;7;6;10;2;6;8;6;9;10;3;2;7;8;1;2;6;5;3;2;4;1;9;6
7;10;1;8;4;5;3;4;1;2;6;10;2;6;10;2;10;7;8;4;1;10;1;7;10;10;3;4;3;2;2;5;5;5;1;5;3;8;9;2;10;1;8;1;7;4;4;2;1;5;2;2;4;9;3;9;4;9;2;1;10;6;4;7;2;9;5;2;1;6;5;10;5;4;3;2;1;2;9;8
8;5;4;6;1;5;7;7;10;10;1;5;6;1;1;3;2;4;9;10;4;9;1;9;3;4;8;4;6;10;7;7;1;3;4;4;2;9;7;6;4;2;10;9;8;9;5;5;9;8;7;2;1;7;2;4;6;3;9;2;9;3;2;10;10;3;9;10;10;8;1;7;1;5;9;8;7;6;8;2
10;7;8;9;8;5;8;7;8;7;2;4;10;6;10;4;8;5;5;4;4;5;6;2;6;1;2;10;5;8;6;3;10;9;8;1;9;7;10;1;10;4;3;2;7;1;8;1;6;5;7;6;9;3;5;1;8;4;4;6;10;9;3;6;9;9;4;8;1;4;9;5;1;4;2;5;3;7;8;10
4;3;5;8;1;9;8;5;6;7;2;1;7;9;3;1;3;8;5;6;4;6;6;1;9;5;9;4;9;3;7;6;2;7;7;5;3;9;2;2;6;8;10;4;1;10;6;4;2;8;10;1;1;6;9;7;1;2;9;9;3;8;1;4;3;5;10;4;7;5;2;3;4;10;10;3;6;8;4;8
10;8;6;8;3;2;7;9;6;5;9;8;3;7;8;6;5;1;7;2;3;2;6;3;3;1;7;6;1;2;7;1;2;6;1;7;3;7;7;4;9;9;5;3;9;3;10;8;7;10;3;9;1;7;4;5;2;1;4;1;2;3;4;1;8;2;9;6;6;1;2;5;3;9;10;7;10;1;9;3
0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
