6;80;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
45;50;55;60;65;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;3;4;4;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;7;8;3;8;4;9;10;6;6;5;6;6;5;10;4;2;2;4;3;6;5;2;4;6;2;9;6;2;2;5;8;10;10;6;2;10;7;3;2;2;7;7;9;5;3;6;4;2;6;7;1;7;6;4;5;1;5;7;6;3;9;2;5;1;10;3;10;8;6;8;5;4;9;9;4;5;3;7;3
5;5;1;6;4;5;4;10;5;9;9;5;8;1;2;3;4;1;6;4;3;8;5;10;1;5;5;3;4;5;9;2;1;10;6;2;9;8;8;1;2;7;3;8;4;5;8;6;5;3;6;1;5;4;3;2;7;5;1;5;3;2;1;4;2;4;2;5;10;4;2;1;7;5;7;4;7;3;6;7
4;7;10;3;8;5;2;10;7;7;9;10;6;10;2;6;4;4;6;5;9;5;3;6;8;2;4;3;1;5;1;2;9;6;9;5;6;8;3;7;8;2;3;1;9;10;2;3;5;8;5;10;3;3;3;9;5;8;1;6;4;2;2;5;8;1;3;10;1;8;9;6;5;1;8;1;9;2;8;7
3;4;9;2;9;7;4;10;3;2;5;7;4;10;9;5;3;5;4;2;8;1;10;4;1;2;7;1;7;5;4;5;7;10;10;9;2;8;3;5;9;9;3;4;8;3;4;5;5;6;6;7;8;10;4;10;8;7;8;9;6;6;9;8;3;3;4;9;2;4;4;1;9;2;7;2;6;6;7;4
1;10;6;5;10;5;10;9;4;3;10;2;1;10;10;8;3;2;1;1;2;3;3;2;10;2;1;5;1;1;5;2;5;6;8;7;3;4;10;3;5;3;4;3;10;1;5;8;9;1;3;6;4;6;3;5;1;5;10;4;7;2;4;9;6;9;1;7;10;2;4;7;6;7;8;10;8;5;3;8
5;8;9;5;6;3;1;4;5;9;5;7;3;6;5;2;8;7;8;2;2;2;6;6;10;1;8;8;1;10;8;1;2;7;9;2;8;4;10;8;2;4;1;3;7;1;3;5;1;7;1;5;5;1;9;3;4;4;10;10;7;1;5;8;5;9;5;6;5;10;7;5;4;5;4;9;8;8;10;7
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
