6;80;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
45;50;55;60;65;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;7;6;7;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;10;2;1;1;7;6;6;3;4;6;5;2;2;8;1;3;9;9;2;2;4;10;10;1;4;10;2;6;5;8;1;8;2;7;4;4;1;4;10;6;1;7;9;2;5;8;9;4;4;8;2;10;3;5;8;6;1;5;8;7;5;8;2;9;4;3;7;8;3;9;2;2;6;4;2;3;1;4;7
10;2;3;5;1;7;10;6;3;4;8;6;4;5;9;1;7;7;8;10;6;10;4;3;3;7;5;2;6;4;5;2;8;3;10;10;3;6;10;9;10;2;2;6;9;4;5;7;10;10;1;3;7;4;6;6;6;2;6;3;3;7;5;10;9;3;6;5;1;6;4;5;4;1;9;4;2;6;7;2
6;1;4;3;4;7;6;2;5;1;4;8;10;10;5;2;6;1;6;7;2;10;7;7;1;4;1;6;10;10;6;1;1;2;10;6;2;4;7;8;2;2;3;10;9;4;10;10;4;4;1;3;6;7;9;1;1;7;6;7;1;4;6;4;2;6;5;2;7;6;10;8;3;7;1;9;6;4;7;6
8;2;7;6;7;5;10;4;5;8;8;7;5;2;6;7;8;4;3;4;5;1;5;6;6;3;2;1;6;10;6;2;10;9;10;2;10;9;1;3;1;2;9;7;3;5;5;5;9;5;2;8;4;1;7;9;10;7;4;8;5;2;10;4;2;3;10;3;1;8;8;8;8;1;10;9;1;1;10;10
1;2;2;10;4;4;4;8;1;8;4;3;8;2;10;10;7;7;5;10;5;2;8;1;9;9;2;9;4;2;3;1;8;10;9;9;1;8;2;3;7;10;1;1;10;8;9;9;5;5;8;5;9;10;3;9;5;5;3;5;9;1;3;7;5;2;3;3;8;6;7;2;1;1;8;4;1;9;5;9
5;3;8;6;8;10;3;8;5;1;8;10;8;8;3;1;5;2;5;5;2;5;2;6;9;7;3;8;10;2;6;7;9;5;2;5;10;2;9;9;10;5;1;5;5;6;6;3;1;4;10;8;1;8;7;3;9;2;8;7;9;1;10;9;8;6;1;2;7;3;5;4;3;3;9;4;6;8;1;2
0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0
