4;40;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;30;35;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;4;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;6;6;8;9;7;10;3;5;3;6;6;5;9;9;1;1;1;9;7;5;3;3;3;2;2;4;4;3;8;5;4;7;9;8;9;6;10;9
5;8;3;9;4;9;5;8;2;10;6;2;5;9;8;7;1;10;2;5;7;6;5;8;8;8;2;5;4;4;4;7;3;4;3;4;8;3;3;2
2;5;1;8;1;6;9;8;5;4;5;8;10;10;8;4;2;8;1;6;7;5;1;6;9;2;9;6;3;8;7;7;10;8;7;4;9;1;10;5
7;6;3;6;5;6;3;2;5;3;2;3;9;4;4;4;5;2;2;8;4;10;8;4;10;8;6;3;9;9;1;5;9;6;5;2;1;10;7;10
1;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1
0;1;0;0;0;0;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;1;1;1
1;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;1;1;0;1;0;0;1;1;1;1;0;0
1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;1
1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;0
0;0;0;1;0;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0
1;1;1;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0
1;1;0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0
0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;0;1;1;0;1
