6;80;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
45;50;55;60;65;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;4;4;3;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;8;7;9;7;4;8;7;5;9;7;3;3;2;6;2;10;9;9;9;7;6;9;1;5;8;4;9;8;1;2;9;6;9;8;1;2;4;6;9;10;5;9;2;8;1;6;8;3;1;9;1;6;4;9;2;5;7;6;6;1;7;9;10;1;9;7;4;5;8;6;5;6;9;6;7;9;3;8;3
4;6;5;5;2;3;1;3;5;2;10;1;9;4;2;8;4;9;10;7;10;9;3;10;1;4;8;8;3;7;3;3;1;9;4;8;8;6;8;1;5;8;6;1;5;7;5;5;2;8;9;5;1;7;6;9;8;7;7;5;2;3;8;8;6;4;9;1;1;4;10;5;2;10;6;7;9;8;8;6
8;3;7;1;9;1;6;6;9;4;5;3;5;4;1;4;6;9;5;10;8;3;10;7;4;9;7;3;8;7;7;6;6;2;8;4;8;1;7;6;7;6;10;10;3;2;10;2;5;3;6;10;1;1;1;9;1;3;6;7;2;4;6;7;9;5;1;10;6;9;6;7;7;7;8;7;2;3;6;4
7;9;2;5;8;2;4;4;9;5;7;5;9;5;7;1;5;10;4;3;9;7;8;3;10;6;4;2;10;10;3;7;9;5;1;9;7;5;5;1;7;2;10;8;1;3;6;1;3;2;3;10;9;1;1;1;9;4;5;7;1;4;8;1;1;4;6;3;8;8;8;7;2;5;6;1;7;4;8;4
5;4;6;7;8;7;4;7;9;5;2;10;2;6;1;3;7;8;7;5;10;7;10;10;7;7;9;2;10;2;8;7;7;10;10;2;3;5;4;1;4;1;8;5;4;5;9;2;6;9;6;3;4;8;5;3;1;10;7;5;10;10;5;9;5;3;4;10;10;7;10;5;10;5;6;2;10;2;3;1
5;10;8;9;10;4;4;6;5;8;6;8;3;3;9;9;4;8;2;9;7;3;9;7;7;5;5;3;7;5;10;4;3;7;4;9;2;10;3;9;2;10;9;8;3;1;8;9;9;9;4;10;3;7;4;10;1;3;9;1;5;6;1;8;6;8;6;8;5;4;2;5;3;5;5;5;5;8;7;8
1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0
