6;80;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
45;50;55;60;65;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;7;7;7;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;4;7;10;2;9;6;5;8;2;1;5;7;8;1;8;9;3;9;5;3;4;10;4;7;10;4;3;9;1;1;1;10;1;2;6;7;8;7;2;8;10;6;7;5;1;10;9;8;10;2;1;9;3;3;2;7;1;8;9;2;7;3;1;5;5;4;8;4;1;7;8;10;2;2;10;3;8;1;8
8;7;6;9;6;1;8;1;3;5;2;4;7;6;1;9;5;3;4;10;5;10;1;10;8;7;2;6;4;9;10;5;7;8;3;4;4;9;6;1;1;3;9;10;10;1;10;5;3;9;7;6;4;2;7;2;5;2;1;10;10;7;5;4;1;1;7;2;5;8;10;7;3;8;6;6;1;9;5;5
3;5;9;3;9;10;6;5;9;8;5;2;4;6;6;2;9;3;10;8;2;9;4;1;5;7;6;4;4;8;1;6;3;6;3;6;1;2;2;10;7;2;3;6;9;4;9;5;2;10;3;4;8;8;8;5;10;5;8;4;9;10;4;3;9;2;3;7;3;5;1;4;1;3;3;3;10;3;9;5
3;7;10;2;3;3;3;2;1;2;4;3;10;6;7;5;2;9;5;5;10;5;8;5;3;3;4;5;7;1;5;1;8;1;2;7;9;6;9;9;5;10;10;7;5;7;7;1;1;8;8;7;8;5;2;1;9;4;10;3;8;4;5;8;10;6;9;10;6;8;8;8;1;5;10;6;4;3;2;3
6;10;2;2;8;6;7;10;2;5;6;8;1;5;10;5;7;4;5;2;6;6;5;8;5;3;9;10;4;2;4;7;2;2;1;7;9;2;1;4;7;5;10;3;3;6;8;2;3;7;3;1;7;3;1;8;6;7;7;8;1;4;2;8;9;9;1;7;7;10;7;2;7;4;9;6;3;7;2;8
5;6;3;2;8;9;7;9;7;9;4;1;9;6;3;5;1;6;1;10;7;3;4;3;9;5;9;8;7;2;6;5;1;10;8;10;4;1;6;9;4;8;2;9;5;8;5;7;1;8;10;1;1;10;9;1;7;8;8;7;5;6;2;3;2;9;2;7;5;3;10;10;5;10;1;7;7;6;3;10
1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;1
