6;80;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
45;50;55;60;65;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;7;7;6;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;3;1;6;2;3;8;9;1;10;9;3;5;9;6;5;3;9;4;9;7;10;1;10;10;10;5;4;8;2;9;10;8;1;3;7;10;10;10;10;3;1;9;7;9;7;1;7;4;1;6;1;1;1;10;4;10;4;4;3;7;8;7;7;3;8;1;2;4;4;4;7;6;2;3;8;5;1;6;8
4;5;4;8;8;10;10;3;2;10;3;8;1;1;4;9;8;3;8;8;2;10;7;10;10;5;10;8;3;10;8;5;1;2;9;5;9;10;4;10;7;8;5;3;2;2;3;3;9;6;6;10;6;7;9;8;7;8;9;8;9;7;4;6;3;4;5;1;5;1;1;4;2;6;5;5;1;3;4;9
10;4;6;2;10;7;10;2;5;2;9;10;2;4;3;4;7;1;2;4;5;4;5;5;8;7;4;1;7;1;9;6;3;10;10;4;8;8;3;5;2;8;3;7;7;3;9;2;1;6;9;7;2;3;1;1;8;4;8;1;10;4;8;9;9;7;5;8;7;1;7;8;6;8;2;10;9;1;6;5
6;6;9;6;3;8;9;5;6;3;4;4;5;10;6;5;4;6;6;6;2;3;2;5;5;7;1;4;3;8;8;8;4;5;3;6;6;4;3;3;6;4;3;1;5;9;3;7;8;8;6;6;4;2;9;8;5;6;8;1;7;4;8;1;5;2;8;9;10;2;2;5;4;1;1;1;5;7;3;8
5;7;7;7;9;3;3;5;9;7;5;5;3;10;1;9;1;4;8;6;5;4;5;7;8;10;3;2;1;7;3;3;10;6;8;3;3;3;5;4;5;3;10;1;2;6;8;9;10;1;9;3;8;7;8;3;6;4;8;10;4;3;5;1;3;1;8;10;4;2;1;4;6;2;10;4;1;4;9;6
4;7;2;3;10;1;1;9;2;3;9;5;6;10;1;10;10;4;8;8;10;1;5;3;1;7;7;10;6;3;9;9;9;1;1;5;9;2;1;9;10;9;3;10;4;6;9;2;9;10;3;2;4;8;4;8;7;8;8;1;10;6;7;10;4;1;4;2;4;6;7;7;5;7;9;7;6;7;9;2
0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
