4;60;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;30;35;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;4;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;4;6;4;9;1;10;2;9;2;6;5;7;1;8;3;5;9;3;1;5;9;3;8;4;8;6;10;7;4;1;9;5;2;6;6;2;10;3;3;1;2;6;4;6;9;1;5;3;7;1;2;9;2;5;7;10;10;1;6
10;2;1;1;9;3;9;3;7;4;4;7;10;1;9;8;1;9;2;7;7;8;5;6;4;3;9;5;1;10;8;10;2;8;1;10;4;5;3;9;8;6;10;3;4;2;5;1;8;6;6;5;6;3;6;1;10;1;8;9
5;2;8;1;7;6;10;7;4;6;1;8;6;6;10;1;10;1;2;1;8;8;4;2;10;2;9;7;7;5;5;4;3;2;2;2;7;7;8;1;1;10;8;6;8;4;9;7;2;2;5;5;8;9;5;6;6;9;9;5
6;10;8;6;8;3;2;7;3;1;4;2;8;8;4;10;3;5;1;10;6;7;8;9;4;5;6;1;4;9;6;1;6;6;4;10;6;7;8;7;8;3;5;2;2;8;8;5;2;3;8;1;2;5;8;6;4;5;6;10
1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;1;0
0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0
0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0
0;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0
0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0
0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0
1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;1;0;1;0
0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0
0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0
1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0
0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0
1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1
