4;40;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;30;35;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;7;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;3;2;4;3;2;7;8;5;3;7;8;9;2;9;4;10;4;6;3;6;2;5;6;1;8;8;5;6;8;6;4;1;5;3;8;2;4;8;6
8;4;6;3;7;5;4;8;10;6;10;8;9;10;7;3;6;4;5;1;2;1;10;3;1;5;6;10;6;5;2;4;10;9;9;3;3;5;5;1
7;9;3;5;2;5;9;3;8;2;10;3;8;6;9;2;8;6;4;10;10;3;10;2;4;1;1;3;5;6;9;2;3;5;8;2;1;6;2;9
4;6;10;1;5;2;10;8;3;3;4;9;7;8;7;5;1;6;10;3;1;4;1;10;10;5;4;10;1;3;7;10;8;10;2;10;4;4;5;6
1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0
1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1
1;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0
1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0
0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;0
1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1
1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;1;1;0;0;1;1;1;1;0;1;0;0;1;0;0;1;1
0;0;0;0;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1
0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1
