3;20;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;10;3;4;6;10;5;9;6;5;10;3;8;3;7;9;4;3;2;10
5;5;7;8;5;4;3;8;8;9;4;7;2;9;2;10;5;3;1;7
2;2;8;8;8;8;2;2;7;6;6;5;5;9;7;6;9;4;3;8
1;0;0;1;1;1;0;1;0;1;0;0;0;1;1;1;0;1;0;0
0;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;1
1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;1
1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0
1;0;0;0;1;1;1;0;1;0;1;0;0;1;1;0;0;0;0;0
0;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;1
0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1
0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0
0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0
0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0
1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1
0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0
0;0;1;0;1;1;0;0;1;1;0;1;0;0;1;1;1;1;1;1
0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1
