3;20;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;4;2;2;5;10;7;3;3;3;5;2;3;2;4;1;10;6;7;6
10;1;1;10;10;9;7;10;6;1;6;3;5;3;2;10;8;2;7;3
7;2;2;8;1;8;1;5;2;4;4;7;2;7;1;7;2;3;6;3
0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1
0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0
1;0;0;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0
0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1
0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1
0;0;0;0;1;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0
0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0
1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;1;1;1;1;0
1;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0
0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0
0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0
0;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1
1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1
