2;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;3;7;4;4;8;8;4;8;10;9;6;7;6;1
2;2;2;1;8;8;4;5;1;4;2;7;6;9;2
0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;0;0;1;0;0;0;0;0;0;1;0;0;1;0
0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1;0;0;0;0;0;0;1;0;0
1;0;0;0;0;0;0;1;0;0;0;0;0;1;0
0;0;0;1;1;0;0;0;1;0;1;1;1;1;1
0;0;0;0;0;1;0;0;0;0;0;1;1;0;0
0;1;0;1;1;1;1;1;0;0;0;1;0;0;0
0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
0;0;1;0;1;0;1;0;0;1;0;0;0;0;0
0;0;1;0;1;0;0;0;0;0;1;0;0;0;0
1;0;1;0;0;0;0;0;1;1;1;0;1;0;1
