3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;3;6;10;3;3;6;3;10;4;3;10;8;2;4
7;2;9;8;8;7;4;8;2;6;6;4;5;1;8
8;6;1;9;5;5;6;6;10;9;6;8;6;3;6
1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
1;1;0;1;0;0;1;1;0;0;0;0;1;1;0
0;1;0;0;0;0;1;0;1;0;1;0;1;0;0
0;1;1;0;0;0;0;0;0;1;0;1;0;0;0
0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
1;0;0;1;1;1;0;1;1;1;1;1;0;1;0
1;0;0;1;0;0;0;0;1;0;0;1;1;0;0
0;0;1;0;0;1;1;0;0;1;0;0;1;0;1
0;1;1;0;0;1;0;1;1;1;1;0;1;0;1
0;1;0;0;1;0;1;0;0;0;0;0;1;0;1
0;0;1;1;1;0;0;1;0;0;0;0;0;1;1
0;1;1;0;1;1;0;0;0;0;1;1;0;1;1
0;0;0;0;1;1;0;0;0;1;1;0;0;0;1
1;0;1;0;0;0;1;1;1;0;1;1;0;0;0
1;0;0;1;0;1;1;0;1;0;0;0;1;1;0
