3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;6;8;5;1;4;1;7;2;2;2;6;6;7;4
5;2;5;2;2;8;7;1;9;1;1;2;8;2;2
1;4;3;1;4;1;7;3;9;7;2;6;6;9;10
1;0;1;0;1;0;1;0;0;0;0;1;1;0;0
0;1;0;0;0;1;1;0;0;0;0;1;0;0;1
1;0;1;1;0;1;1;0;0;1;1;0;0;0;1
1;1;0;0;0;0;1;1;0;1;0;0;0;0;1
1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
1;1;0;0;1;1;0;1;0;1;0;1;0;0;0
0;1;1;1;0;0;0;0;0;1;1;0;0;0;0
0;1;1;0;1;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
0;1;0;1;0;1;1;0;1;1;0;1;0;1;0
0;0;0;1;1;0;0;1;1;0;0;0;0;0;1
0;0;1;0;0;1;0;1;1;0;1;0;0;1;0
0;0;1;1;0;1;0;0;0;0;0;1;1;0;0
1;0;0;1;0;0;1;0;1;1;1;0;1;1;0
0;0;0;1;1;0;0;0;1;1;0;1;1;1;0
