2;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;2;3;3;10;9;7;5;2;4;6;8;7;3;10
10;9;3;8;2;2;10;1;10;4;2;10;8;8;3
0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
0;0;0;1;0;0;0;0;1;1;1;0;0;0;0
0;0;1;0;1;0;0;0;1;0;0;0;0;1;0
0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1;0;0;0;1;1;0;1;0;1;0;0;0;0;0
0;1;1;0;1;1;0;0;0;0;0;1;0;0;0
0;1;1;0;0;1;0;1;0;0;0;1;1;0;0
0;0;1;0;0;0;0;1;0;0;0;0;0;0;1
0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
0;0;1;1;0;0;1;0;1;1;1;0;0;1;0
0;1;0;0;0;1;1;0;0;1;1;0;1;1;0
0;0;0;0;0;1;1;0;0;1;0;0;0;1;0
0;1;0;1;0;0;1;0;1;0;0;1;1;0;0
1;0;0;0;0;0;0;1;0;0;0;0;0;1;0
