3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;8;8;5;5;3;9;6;6;6;6;5;6;1;7
8;8;1;6;5;5;6;3;8;10;7;3;8;5;6
8;4;8;8;3;6;9;4;9;5;1;6;5;2;9
0;0;0;0;0;0;1;0;1;1;0;0;0;1;1
0;1;0;0;1;1;1;0;1;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
1;0;1;1;0;0;0;1;0;1;0;1;0;0;1
1;0;0;1;1;0;0;0;0;1;0;0;0;0;0
0;0;1;0;0;0;0;1;0;1;1;0;0;0;0
0;0;1;0;0;1;0;0;0;0;0;1;1;0;0
0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
0;0;0;0;0;0;0;1;0;0;0;1;1;0;0
0;0;0;0;1;0;1;0;0;0;1;1;0;0;0
0;0;1;0;0;1;0;0;1;0;0;0;1;0;1
0;1;0;1;1;1;0;1;0;0;1;0;1;0;0
0;1;0;0;0;0;0;0;0;1;0;0;1;1;0
0;1;1;1;1;1;0;0;0;0;1;1;0;1;0
0;0;0;1;1;1;0;0;1;0;0;0;0;0;0
1;0;0;0;0;0;1;1;1;1;0;0;0;0;1
1;0;0;1;0;0;1;0;1;0;1;0;0;0;1
0;1;0;1;1;0;0;0;0;0;1;1;1;1;1
1;0;1;0;0;0;1;1;0;0;0;0;1;0;0
