3;20;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;3;8;9;8;1;5;6;10;6;5;5;9;1;9;6;1;6;4;7
2;10;8;4;9;1;4;1;7;5;8;5;8;3;6;4;7;9;2;8
2;7;6;6;7;4;2;3;8;10;8;10;8;4;7;6;5;6;4;4
1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0
0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1
0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0
1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0
0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0
0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;1;0
1;0;1;1;0;0;1;0;1;1;1;0;0;1;1;1;0;1;0;0
1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;1;1;1;0;0
1;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0
0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;1
0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1
0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0
0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;1
0;0;0;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0
0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;1
