3;20;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;5;7;4;6;8;3;6;7;4;4;8;3;8;8;5;9;10;10;6
10;6;4;5;9;7;9;4;6;4;4;9;6;3;4;9;5;3;10;5
4;8;1;7;5;6;4;3;4;9;8;4;3;9;10;6;5;2;2;7
0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0
1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0
1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1
0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
1;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;0
0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
1;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0
0;0;1;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0
0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0
1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1
0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1
0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1
1;1;1;1;0;1;0;1;0;1;0;0;0;0;1;0;1;0;1;0
