3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;7;4;2;4;4;7;10;10;4;3;10;4;4;3
10;7;10;10;1;1;4;6;3;1;10;2;4;7;4
10;6;4;7;7;10;2;1;2;8;6;1;1;4;9
1;0;0;0;1;0;0;1;0;1;0;0;0;0;1
0;0;1;0;0;0;1;1;0;0;0;1;1;0;0
0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
0;1;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
1;1;1;1;0;0;0;1;0;1;0;0;1;0;0
0;0;1;0;1;0;0;0;0;0;0;1;0;1;0
0;1;0;1;0;0;0;1;0;0;1;1;0;1;0
0;0;0;0;0;1;1;0;0;0;0;1;0;1;1
1;0;0;0;1;1;0;0;0;0;1;1;0;0;1
0;0;0;1;1;1;0;0;1;0;1;0;1;1;0
0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
0;0;0;1;0;0;1;0;1;0;1;0;0;0;0
1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
0;1;1;0;0;0;0;0;0;0;0;0;1;1;1
0;0;0;0;1;1;0;1;0;0;0;0;1;0;0
