3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;1;7;1;6;7;5;5;10;4;4;4;4;7;8
7;3;7;4;7;10;7;7;6;6;1;1;5;3;5
6;9;2;1;2;7;7;9;8;7;2;3;7;4;10
0;0;0;1;0;1;1;1;1;0;0;0;0;0;0
1;0;1;0;0;1;0;1;1;0;0;0;0;1;1
1;1;0;1;0;0;0;0;0;1;1;1;1;0;0
0;1;1;1;1;0;0;0;0;0;1;0;1;0;1
0;1;0;0;1;1;0;1;0;1;0;1;0;0;0
0;1;1;0;0;1;0;0;0;0;1;0;1;0;0
1;1;0;1;0;0;0;0;0;0;0;0;0;1;0
1;0;0;0;0;1;0;0;0;1;1;0;1;0;0
0;0;1;0;1;0;0;1;0;0;0;1;0;0;0
1;0;0;0;0;0;0;0;0;1;0;0;1;1;1
0;0;0;0;0;1;1;1;1;0;0;0;0;1;1
1;1;1;0;0;0;1;0;0;0;0;0;0;0;1
0;0;0;0;0;1;1;0;1;1;0;1;0;1;0
1;0;0;0;1;0;1;0;1;1;0;1;0;0;0
0;0;0;1;1;0;0;1;0;1;1;1;0;1;0
