3;20;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;3;4;5;9;4;1;2;1;1;3;8;4;2;2;3;7;6;2;2
7;3;5;9;6;2;1;9;2;5;7;10;10;3;10;8;9;6;10;8
6;9;10;9;3;4;1;5;10;4;10;7;3;6;7;9;2;7;9;6
1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;1
0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0
0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1
1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0
1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;0;1;1
0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;1;1
0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0
1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0
1;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0
0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1
0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0
0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0
1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0
0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;1;1;1;0
0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0
