3;20;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;6;6;1;6;8;10;2;5;4;3;3;5;4;2;3;8;6;5;10
3;4;10;7;3;9;3;5;10;1;9;5;5;1;3;6;7;2;2;4
2;4;2;5;1;2;6;9;1;9;9;3;5;5;6;5;4;9;8;9
0;1;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;1;0
1;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;0;0;0;0
0;1;1;0;1;1;0;0;0;1;1;1;1;0;0;1;0;1;0;1
0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0
0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;0
1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0
0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0
0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1
1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
0;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1
0;0;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;1;0;0
0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;1;0
1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1
