2;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;3;3;4;7;2;6;2;8;8;9;2;4;7;4
2;5;4;9;9;2;1;4;2;3;5;4;1;5;8
1;1;0;1;1;0;1;0;0;1;0;0;1;0;1
0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
1;1;0;1;0;0;0;1;0;1;0;0;0;0;0
0;0;1;1;0;0;1;0;1;1;1;0;0;0;0
1;0;0;0;0;0;0;1;1;0;1;1;1;1;0
0;0;0;0;1;1;1;1;0;0;1;1;0;0;0
1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
0;1;0;1;0;0;1;1;1;0;0;1;0;0;1
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;1;1;0;0;0;0;0;0;0;1;0;1;0;0
0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
