3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;6;5;5;3;1;7;2;7;5;7;6;4;8
1;2;10;5;8;5;9;9;7;10;1;10;6;8;8
2;7;1;2;1;7;3;9;3;1;6;8;8;8;10
1;0;0;0;1;0;1;0;1;0;0;0;0;0;0
0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;0;1;0;0;1;0;1;1;0;0;0;0;1;0
0;0;0;0;0;1;0;1;0;1;1;0;1;0;0
1;1;0;1;1;0;0;0;1;0;0;0;0;0;0
0;1;1;1;0;1;1;0;0;1;1;0;0;0;1
0;0;0;0;1;1;0;0;0;0;0;1;1;0;1
0;0;0;0;0;0;1;0;0;1;1;1;1;1;0
1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
1;1;1;1;0;0;1;1;0;0;1;0;1;0;0
0;1;1;1;0;0;0;1;0;0;0;0;0;1;0
1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1;0;0;1;0;1;0;0;0;1;1;0;0;0;1
0;0;1;0;1;0;1;1;0;0;0;1;0;0;0
0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
0;1;0;1;0;0;1;0;1;1;1;1;0;1;0
0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;1;1;0;1;0;0;1;0;0;0;1;0;0;0
