3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;2;2;7;4;1;7;2;2;8;9;1;3;1;3
2;2;9;5;6;2;8;3;9;7;5;8;8;3;8
9;2;8;6;1;7;9;8;5;2;6;7;5;6;1
1;1;1;0;1;0;1;0;0;0;0;1;0;0;1
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
1;0;1;0;1;1;1;0;0;1;1;1;0;0;0
0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0;0;1;0;1;1;0;0;1;0;1;0
1;0;1;1;1;0;1;1;0;0;1;0;0;0;0
1;1;0;1;0;0;0;0;0;1;0;0;0;0;1
0;0;0;0;1;1;0;1;0;0;1;0;1;0;0
0;0;0;0;0;0;0;1;1;1;1;0;1;0;1
0;0;1;0;0;0;1;0;0;0;0;1;1;1;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;0;0;1;0;0;0;0;0;1;1;1;0
0;1;0;0;1;0;0;0;1;0;1;0;0;1;1
1;0;0;0;0;1;0;1;0;0;0;0;0;0;1
0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
0;0;0;0;0;0;0;1;0;1;1;1;0;0;0
