3;20;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;4;1;4;7;9;5;8;8;9;8;5;2;9;5;3;10;4;3;8
10;3;10;6;2;5;4;9;2;1;3;4;10;3;7;10;4;10;3;5
8;9;10;1;8;9;7;9;6;5;8;2;6;2;3;9;5;3;5;2
0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1
0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1
0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0
0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1;0;0
0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0
1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0
0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1
0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0
1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1
1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0
0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0
0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1
