2;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;6;7;5;7;7;9;5;5;3;2;3;8;9;2
5;4;3;10;3;2;8;2;2;8;5;9;9;6;4
1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
0;0;1;0;0;0;1;1;1;0;0;1;0;1;0
0;1;1;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;1;0;1;1;0;0;0;0;0;1;0;0
0;0;1;1;1;1;0;1;1;1;0;1;0;1;0
0;0;0;0;0;0;1;0;0;0;1;0;0;0;1
0;0;0;1;1;0;0;1;0;0;0;0;1;0;0
0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;0;0;0;0;1;1;1;0;0;1;0;0
0;0;0;0;0;0;1;0;0;0;1;1;0;1;0
1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;0;1;0;0;0;1;1;0;1;0;0
1;1;0;0;1;0;1;0;1;0;0;0;0;0;0
