3;20;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;3;10;4;5;2;10;1;2;5;2;10;10;10;2;1;10;6;2;7
1;10;8;1;3;6;4;3;8;4;7;8;8;6;8;5;6;7;6;1
10;10;3;7;10;2;8;8;3;8;8;8;5;7;2;6;10;7;4;6
1;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0
0;0;1;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;1;0
0;0;1;0;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0
0;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0
0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1
0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1
1;0;1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1
1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0
0;1;1;0;0;1;0;1;0;1;0;0;1;1;1;1;0;1;1;1
1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;1
0;0;0;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1
0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0
1;0;0;1;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0
