3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;5;3;5;1;8;9;4;2;9;10;9;5;6;5
5;3;8;6;3;1;9;9;7;5;6;8;3;8;3
1;3;7;7;6;1;3;10;8;8;6;3;9;10;10
1;0;0;0;0;1;0;0;1;0;1;1;0;0;0
1;0;1;0;0;0;0;1;0;1;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
0;0;1;0;1;0;0;0;0;1;0;0;1;0;0
0;0;1;1;0;1;1;0;0;0;1;0;0;0;0
0;0;0;0;0;1;0;0;1;0;0;0;1;0;1
0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
0;0;0;0;1;0;0;1;1;0;1;0;0;0;0
0;0;0;0;1;0;1;0;0;1;1;1;0;1;0
1;0;0;0;1;0;1;0;0;1;0;0;0;1;0
1;0;0;1;0;0;0;0;0;0;0;0;1;0;1
0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;1;1;0;1;1;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;1;0;1;0;1;1;1;0
0;1;1;0;0;1;0;0;1;1;0;1;1;0;1
0;1;0;0;0;0;1;1;0;0;1;0;0;1;1
0;0;0;1;0;0;0;0;0;1;1;1;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
1;1;1;1;0;0;0;1;1;0;0;0;1;0;1
0;0;0;1;1;0;0;0;1;0;0;1;0;1;0
