3;20;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;5;6;9;3;2;7;10;9;5;9;2;9;8;5;9;1;7;7;10
2;5;10;1;6;8;10;9;10;3;2;8;8;8;5;6;2;1;4;1
1;9;5;6;7;9;2;4;8;5;7;4;8;10;9;2;9;10;10;6
0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0
0;0;0;1;1;1;0;1;0;0;0;0;0;1;1;0;1;1;1;0
0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0
1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1
0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;1;0;1
1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0
1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1
0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0
1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0
0;1;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0
0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0
0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0
0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1
