2;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;10;2;3;4;10;7;4;10;8;8;9;10;8;5
9;1;10;6;3;4;2;9;4;6;7;9;1;10;2
1;0;0;0;0;1;1;1;0;1;0;0;1;1;0
0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
0;0;1;0;0;0;1;0;0;0;1;1;0;1;0
0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;1;0;0;0;0;0;1;0;0;0;0;0
1;0;1;0;0;1;1;1;1;0;0;0;0;0;0
1;0;1;0;1;0;0;0;0;0;1;1;0;1;1
0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
0;1;0;1;0;0;0;1;1;0;0;0;0;0;0
0;1;0;0;0;0;0;0;1;0;1;1;1;0;0
1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
