3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;6;2;4;10;2;6;8;8;5;1;10;10;2;6
8;8;2;2;6;3;8;1;5;6;4;5;4;2;9
2;9;8;2;8;9;8;2;5;7;4;3;7;3;9
1;0;0;0;1;0;1;0;0;0;1;1;1;1;0
0;0;0;0;0;0;0;1;0;0;0;1;1;0;1
0;0;1;0;0;0;0;1;0;1;1;0;0;0;0
1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
0;0;1;0;1;0;0;1;0;1;1;1;1;1;1
1;0;0;0;1;0;0;1;1;1;1;0;0;1;1
0;0;0;1;1;0;0;0;1;1;0;1;0;0;0
1;1;0;0;1;1;1;0;0;0;0;0;1;0;1
0;0;1;1;0;0;0;1;0;0;0;0;0;0;0
1;1;0;0;0;1;1;0;1;0;1;0;1;1;0
0;1;0;0;0;1;1;0;1;1;0;0;0;1;0
0;0;1;1;0;1;0;0;1;1;0;0;1;1;0
0;1;1;1;0;0;0;0;1;1;1;0;0;0;0
1;1;1;0;0;1;0;1;1;0;1;1;0;0;1
1;1;1;0;1;1;0;0;0;0;0;0;0;0;0
