3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;5;1;10;5;10;7;2;6;9;1;3;1;5;1
4;8;6;4;6;1;4;3;10;6;10;10;7;1;4
1;6;5;5;9;6;9;2;7;3;3;5;6;3;6
1;0;1;1;0;1;0;0;0;0;1;0;0;0;1
0;0;0;1;0;1;0;0;1;0;0;0;0;0;1
0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
0;0;1;0;0;0;1;0;1;0;1;1;0;0;0
0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
1;0;0;0;0;1;0;0;1;0;1;0;1;1;0
0;1;0;0;1;0;0;0;1;1;0;1;0;1;0
0;1;0;0;1;0;0;0;1;1;0;1;0;0;0
1;0;1;1;0;0;1;0;0;1;0;0;0;1;0
0;0;1;1;0;0;0;1;0;0;0;1;0;1;0
1;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
1;0;0;0;0;0;0;1;0;0;0;1;0;0;0
1;0;0;0;1;0;1;1;1;0;1;0;0;1;0
0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
0;1;0;0;0;1;0;1;0;1;1;0;0;0;1
0;1;1;0;1;1;0;0;0;1;0;0;0;0;0
0;0;0;1;1;0;0;0;0;0;0;1;1;0;1
0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
1;1;0;0;0;0;1;0;1;0;0;0;1;0;1
