3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;2;9;4;4;2;2;4;2;5;8;8;7;9;4
3;6;6;6;1;10;9;1;9;9;3;5;3;1;9
2;6;2;2;3;2;7;4;1;2;1;6;6;6;3
0;0;0;0;0;0;1;0;0;1;1;0;0;0;0
0;0;0;1;1;0;0;0;1;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
0;0;1;0;0;1;0;0;1;0;0;0;0;1;0
1;1;0;0;0;0;0;1;0;0;0;0;1;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;1;1;1;0;0;0;1;0;0;0
1;1;1;0;0;1;0;0;0;0;0;0;0;1;0
0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
0;1;0;0;1;0;0;0;0;1;0;0;1;0;1
1;0;0;0;0;1;0;0;0;0;1;1;0;1;0
0;1;0;0;0;0;0;1;1;0;1;0;1;0;0
0;0;1;0;1;1;0;0;1;1;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1;0;1;1;0;0;1;1;1;0;0;1;0;0;0
1;0;0;0;0;1;1;0;0;0;1;1;1;1;0
0;1;0;1;0;0;1;1;0;0;0;1;0;1;0
1;0;0;0;0;0;0;1;0;0;1;1;1;0;0
