3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;7;5;3;9;6;8;2;2;4;2;5;4;10;1
6;1;9;2;3;3;5;1;10;8;8;8;5;5;4
5;8;5;8;3;4;6;3;6;7;5;2;10;2;3
0;1;1;1;1;0;1;0;0;1;1;1;0;1;0
1;1;1;1;0;1;1;0;0;0;0;0;0;0;1
0;0;1;0;0;0;0;0;1;1;1;0;0;1;1
0;0;0;0;1;0;0;1;1;0;0;0;0;1;0
1;0;1;1;1;1;0;0;0;0;0;0;1;1;1
0;1;0;0;1;0;1;0;0;0;1;1;1;1;1
1;0;0;1;0;1;0;0;1;0;0;0;0;1;1
0;0;1;1;0;0;1;0;0;0;1;0;0;0;0
0;1;0;0;0;0;1;1;0;1;0;0;0;0;0
0;0;0;0;1;1;1;0;0;0;0;0;1;1;0
1;1;0;0;1;1;0;1;1;1;1;1;0;0;0
0;0;0;0;0;1;1;0;0;0;0;1;1;0;0
0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
1;1;0;1;0;0;0;1;0;1;0;0;1;0;1
0;0;0;0;0;0;0;1;0;1;1;1;0;0;1
