3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;3;8;7;4;6;9;3;6;10;1;7;7;1;6
10;10;3;8;2;9;6;1;1;3;7;10;1;10;10
7;5;2;10;1;1;3;6;4;9;10;3;1;9;1
0;0;0;0;0;1;0;0;0;1;1;1;0;0;1
1;1;1;0;0;0;0;0;0;0;0;0;1;0;1
0;1;0;0;0;0;1;0;0;1;0;1;1;1;0
1;0;0;0;0;1;1;0;0;0;0;0;0;0;1
0;1;1;0;1;1;0;1;0;0;0;0;0;0;0
0;1;1;0;0;0;0;1;0;1;1;1;1;1;1
1;0;0;0;0;0;1;1;0;0;0;1;0;0;0
1;1;0;0;0;0;1;0;1;0;0;1;0;1;0
0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
1;0;0;1;1;0;0;1;0;0;1;0;0;0;0
0;0;0;0;1;0;0;1;1;0;0;1;0;1;0
0;0;1;0;0;1;0;0;0;0;1;0;1;0;0
0;0;0;1;1;0;0;0;1;1;1;0;1;0;0
1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
0;0;0;1;1;0;1;0;0;1;0;0;0;1;0
1;0;0;1;0;0;0;0;1;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
0;0;1;1;1;0;1;0;1;0;0;0;0;0;0
