3;20;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;7;10;1;3;1;2;7;2;1;7;7;2;5;10;2;7;7;9;9
4;9;4;8;5;9;9;10;6;4;9;1;10;6;10;5;5;4;6;10
7;10;8;3;7;9;3;2;3;10;8;8;8;2;7;5;3;10;8;9
0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1
0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;1
1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;0;1;0;0;1
1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1
1;0;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0
0;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0
0;0;1;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0
1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0
0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0
0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0
0;0;0;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;0
1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0
1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1
0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0
1;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0
