3;20;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;6;4;3;6;9;7;2;1;2;1;5;6;8;6;7;8;9;5;1
7;8;2;6;4;1;2;4;6;2;10;3;3;9;10;1;5;6;10;2
8;3;1;4;4;8;8;7;5;3;7;9;7;2;5;8;7;6;1;9
0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0
0;0;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;1;0;0
0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0
0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1
1;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1
0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0
0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0
0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0
0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1
1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;1
0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0
1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0
0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
