3;20;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;10;3;7;3;1;10;8;6;1;2;3;10;1;1;8;6;6;8;1
4;9;3;1;3;7;7;10;10;4;7;1;9;10;5;9;4;5;8;9
10;3;2;2;5;7;8;10;1;3;7;6;8;9;9;3;2;10;1;8
1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;1;0;1;0;1
0;1;0;1;0;0;1;1;0;0;0;1;1;1;1;0;1;1;0;0
1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1
0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0
1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1
1;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0
1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0
1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0
0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1
0;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0
0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;1
0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0
0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0
1;0;1;1;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0
0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0
