3;20;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;2;10;10;6;10;1;3;7;2;3;10;5;4;4;2;8;4;10;3
9;5;7;1;4;4;4;9;6;8;9;10;1;6;9;8;4;7;4;9
4;6;4;4;2;5;7;2;8;6;5;10;3;4;10;8;2;4;4;5
0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0
0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0
1;1;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0
0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1
0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0
0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1
0;0;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0
0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0
0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0
0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1
1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;1;1;0
1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1
1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1
0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0
0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;1;1;1
