3;20;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;6;6;3;1;6;4;8;6;2;9;4;8;10;2;1;9;6;1;4
8;8;7;3;5;1;3;6;4;3;7;6;3;10;4;1;9;9;6;9
5;4;8;3;7;5;1;3;5;10;4;5;4;2;1;7;6;3;3;8
0;1;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1
0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;1;1;0
0;0;1;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0
1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;0;0
1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
1;1;0;0;0;0;1;1;0;1;0;0;1;1;1;0;1;0;0;0
0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0
0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0
1;1;0;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1
0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;1;1
0;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;0;1
0;1;0;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;0;0
1;0;0;1;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1
