3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;6;2;3;7;3;10;2;5;1;8;6;6;6;8
1;9;3;6;8;8;3;4;9;9;6;1;8;9;7
6;5;7;8;7;7;7;7;10;10;7;8;4;7;2
1;0;1;0;1;0;0;0;1;1;1;0;0;0;0
1;0;0;0;1;1;0;0;0;0;1;0;0;0;1
0;0;0;0;0;1;1;1;0;0;0;1;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0;0;1;0;0;1;0;0;0;1;1;1;1;1;1
0;0;0;1;1;0;1;0;0;1;0;0;0;1;0
0;1;1;0;1;0;0;0;1;1;0;1;1;0;0
1;0;1;0;1;0;1;0;0;1;0;0;1;0;1
0;1;1;1;0;1;0;0;1;0;0;0;0;1;1
0;1;0;0;1;1;0;1;1;0;1;0;1;0;0
1;0;1;1;0;0;1;1;1;1;1;1;0;1;0
0;1;0;1;1;0;1;0;0;0;1;1;1;1;0
0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;1;0;1;0;0;0;1;0;0;0;0;0;1;1
0;1;0;0;0;1;0;1;1;0;1;0;1;0;0
