3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;6;10;9;7;8;1;3;6;8;7;6;2;10;10
5;3;5;8;2;8;9;9;7;7;8;7;3;8;2
5;5;2;5;9;8;10;10;1;5;9;1;5;10;3
1;1;0;0;1;1;0;0;1;0;1;1;1;1;0
0;0;1;1;0;0;0;1;1;0;0;0;0;0;1
1;0;1;0;0;1;1;1;1;0;0;0;0;0;0
0;0;0;0;1;0;0;0;1;1;0;0;0;1;0
0;1;1;1;0;1;0;0;0;1;1;0;0;0;1
0;0;1;1;0;0;1;1;0;1;0;0;1;1;0
0;0;0;1;1;1;0;1;0;0;1;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
0;1;0;0;1;0;0;1;0;0;0;1;0;0;1
0;1;0;0;0;0;1;0;0;0;1;1;0;0;1
1;0;0;0;0;1;1;1;0;0;1;0;0;1;0
1;1;1;0;0;0;0;0;1;1;0;0;1;1;1
0;0;0;0;1;1;0;0;0;0;0;1;1;0;0
0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
1;0;0;0;1;1;1;1;0;1;1;1;1;1;0
