2;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;10;10;10;8;6;7;2;8;9;10;7;9;9;2
3;6;10;2;8;3;3;8;1;3;1;8;2;9;3
0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
1;0;0;1;1;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;1;0;0;0;0;0;1;0;1
0;1;0;0;1;0;0;0;1;1;0;0;1;0;0
1;0;1;0;1;1;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
0;1;0;0;1;1;0;0;0;0;1;1;0;0;0
0;0;1;1;0;0;0;0;0;1;0;1;0;1;0
1;0;1;0;0;0;1;1;1;0;0;0;0;0;1
0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
1;0;0;0;0;1;0;0;0;0;0;1;0;0;0
0;0;0;0;0;1;1;0;0;1;0;0;0;0;0
0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
0;1;0;0;0;0;0;0;1;1;0;1;1;0;1
