3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;2;7;10;2;5;5;10;5;4;7;8;10;6;2
10;4;6;6;6;3;2;3;1;6;1;8;5;6;4
9;9;9;1;1;1;7;3;6;4;2;8;9;5;2
0;1;0;0;1;1;0;0;1;0;0;0;1;1;1
1;0;0;0;0;0;0;1;0;1;1;1;1;0;0
0;1;1;0;1;0;0;0;0;0;0;1;0;0;1
0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;0;1;0;0;1;0;0;1;0;1;0;1;0;0
0;0;0;0;1;1;0;0;0;0;1;0;0;1;0
0;1;0;0;0;0;0;1;1;1;0;0;1;0;0
0;0;1;1;0;0;0;0;0;0;1;0;0;0;1
0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;1;0;0;0;0;0
1;1;1;1;1;0;0;1;1;0;0;0;0;0;0
1;0;0;1;0;0;1;0;0;0;1;1;0;0;0
0;0;0;1;0;1;1;0;1;1;0;0;0;0;1
1;1;1;1;0;1;0;0;0;1;0;0;0;1;0
0;0;1;0;0;0;0;1;0;1;1;0;0;0;0
0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
0;0;0;0;1;1;0;0;0;0;0;1;0;1;0
