3;20;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;8;4;8;10;10;4;2;7;7;9;6;1;3;7;2;5;3;4;5
10;4;1;7;10;6;10;7;8;6;2;5;4;3;8;9;8;2;6;4
2;7;7;9;10;2;10;5;5;2;7;2;5;1;1;3;7;1;8;1
0;0;1;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0
1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;0;1
0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0
0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0
1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1
1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0
0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0
0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0
0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;1
1;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0
0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0
0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0
0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0
0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0
0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;0;1;1;0;0
0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0
