3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;3;5;3;5;9;1;4;7;6;3;5;2;3;5
2;3;3;10;5;6;5;8;3;7;10;10;6;1;1
9;7;2;5;6;3;3;5;4;1;10;10;5;1;5
1;0;1;0;1;0;1;1;0;1;1;1;0;0;0
1;0;1;1;0;0;0;1;0;0;0;0;1;0;0
1;1;0;0;0;0;1;0;0;1;1;0;0;1;1
0;1;0;0;0;0;1;0;1;1;0;0;1;1;0
0;0;1;0;1;1;0;1;0;0;0;0;0;0;0
0;1;0;1;0;0;0;1;1;1;0;0;0;0;0
0;0;0;0;0;1;0;1;0;0;1;0;1;1;1
1;1;0;1;0;0;1;1;1;0;1;1;0;0;0
0;0;1;0;1;0;0;0;0;1;1;1;1;0;1
1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
0;1;0;0;0;1;0;1;1;0;0;0;1;0;1
1;1;0;0;1;0;0;0;0;0;0;1;0;0;0
0;0;0;1;0;1;0;0;1;0;1;0;0;0;1
0;1;1;1;0;1;1;0;0;0;0;0;1;1;0
0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
