3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;9;2;4;3;9;3;5;1;6;1;3;5;3;3
7;6;3;5;6;7;6;9;10;8;10;6;5;1;10
7;2;5;1;3;5;9;3;2;5;1;5;5;10;1
1;1;0;1;0;0;0;0;0;0;1;0;0;1;0
0;1;0;0;1;1;0;1;1;0;0;0;0;0;0
0;0;0;0;1;1;0;0;0;0;1;1;0;0;0
0;0;0;0;0;1;0;0;0;1;1;0;1;0;0
0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
0;1;0;0;0;1;1;0;0;0;0;0;1;1;0
1;0;0;1;1;1;1;0;0;0;1;0;0;0;0
0;0;0;0;1;0;1;0;0;1;0;0;1;0;1
0;0;1;0;1;0;1;1;1;0;0;0;0;0;1
0;0;1;1;1;1;0;1;0;0;0;0;0;1;0
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;1;1;0;0;1;1;0;0
0;0;0;1;0;0;0;0;0;0;1;0;0;0;1
0;1;1;0;0;0;0;1;1;0;0;1;1;0;1
1;0;0;0;0;0;0;0;0;1;0;0;1;0;1
1;0;0;0;1;0;0;0;1;1;1;1;0;1;1
0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1;0;1;1;0;0;1;0;0;1;0;0;0;0;0
1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
