3;15;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;2;8;1;3;2;3;2;10;1;6;1;10;10;2
9;3;3;4;1;3;8;1;3;7;4;5;3;7;4
8;9;1;10;3;2;9;5;9;8;8;1;10;4;9
0;0;0;0;0;1;0;1;0;0;0;1;1;0;1
0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
1;1;1;1;0;0;1;0;0;0;0;0;1;0;1
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;1;0;1;0;0;0;1;1;1;0;0;0;1;0
0;0;1;0;0;0;1;1;0;0;1;0;0;0;1
1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
1;1;1;0;0;0;1;0;0;0;0;0;1;0;0
0;0;0;0;1;1;1;1;1;0;0;0;0;0;0
0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
0;1;1;0;0;0;0;1;0;0;1;0;0;0;0
1;0;0;0;1;0;0;0;0;0;0;1;0;0;0
1;1;0;0;0;0;1;0;0;1;1;1;0;1;1
0;1;1;1;0;0;0;0;1;0;0;0;1;1;1
0;0;0;0;1;1;0;0;0;1;0;1;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
1;0;1;1;0;0;1;0;0;0;0;1;1;0;0
