3;20;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;5;2;3;6;2;8;4;7;3;7;1;10;7;8;3;1;4;6;5
8;2;10;3;4;8;4;1;2;10;8;6;9;9;4;4;7;7;9;8
6;5;4;8;4;1;4;10;7;2;1;4;4;7;7;6;7;4;3;4
0;1;1;0;0;0;0;1;1;1;0;1;0;1;1;1;0;0;0;0
0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0
1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0
0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0
1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1
0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;0
0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;0;0
0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0
0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0
1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0
1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0
1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;1
0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;1;1
