3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;5;4;7;2;10;6;5;10;2;1;4;4;7;3
9;2;3;4;6;3;2;6;9;3;6;7;3;4;7
7;4;7;9;5;9;7;2;10;3;9;1;4;2;2
1;1;0;0;1;1;0;0;0;1;1;0;0;0;0
0;1;0;1;1;1;0;0;0;1;1;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
0;1;1;1;0;0;0;1;0;1;0;1;1;0;1
0;0;1;1;1;0;0;1;0;0;0;0;0;0;0
1;0;0;0;0;0;1;0;1;0;0;0;1;0;1
1;0;0;1;0;0;1;0;1;0;0;0;1;0;1
0;1;1;0;1;0;1;0;1;0;1;0;0;1;1
1;0;0;0;0;1;0;0;0;0;1;1;0;0;0
1;0;1;0;0;0;0;1;0;1;0;0;1;0;0
1;1;0;0;0;1;0;0;1;1;0;0;1;1;1
0;1;0;0;0;1;0;1;0;0;0;1;0;1;0
1;0;1;0;1;0;1;0;0;1;0;1;0;0;1
0;0;1;0;1;1;1;1;1;0;0;1;1;1;1
0;1;0;1;0;0;1;1;0;0;0;0;0;0;0
