3;20;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;9;4;10;5;4;6;9;2;4;5;9;1;10;5;9;1;8;3;7
3;6;4;5;6;4;2;6;8;5;5;8;5;9;8;8;5;8;2;3
4;4;1;8;3;6;4;8;6;3;10;7;8;4;4;8;1;5;4;1
0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0
1;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0
0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0
0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0
1;0;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0
0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0
0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0
0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1
0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;1;0;1
0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0
1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;0
0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;0;1;0;0
1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;1;1
0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0
0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
