3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;2;3;5;1;1;7;6;9;1;8;2;7;10;6
3;10;3;8;8;6;9;8;7;9;2;8;1;2;10
2;3;4;8;1;9;8;7;8;4;1;4;2;9;5
1;0;1;0;1;0;1;0;0;0;0;0;0;0;0
0;1;0;0;1;1;0;1;0;1;0;1;0;0;0
0;1;1;0;0;0;0;0;1;1;0;0;1;0;1
0;0;0;1;0;1;0;1;1;0;1;0;1;1;1
0;1;0;1;0;1;1;1;1;0;0;0;0;1;0
0;0;1;0;0;1;0;0;0;1;0;1;0;0;0
1;0;1;0;0;0;1;0;1;0;0;0;1;1;0
0;0;1;0;0;0;1;1;0;0;1;1;0;0;1
0;1;0;1;1;1;1;0;0;0;0;1;1;1;0
0;1;1;0;0;0;0;0;0;1;0;0;0;1;1
1;0;0;1;1;0;0;0;0;0;1;0;0;1;1
1;1;0;0;1;0;1;0;1;1;1;1;1;0;0
1;0;1;0;1;0;0;1;0;1;0;1;0;0;0
0;0;0;1;0;0;1;1;1;0;0;0;1;1;1
1;0;0;0;1;0;0;1;0;0;1;0;0;0;0
