3;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;3;1;2;10;1;4;3;6;3;2;1;10;7;6
7;6;4;9;2;1;10;7;10;5;4;3;10;8;10
6;8;1;5;8;5;6;9;5;1;3;8;1;6;5
0;0;0;1;0;0;0;1;0;1;0;1;0;1;0
0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;1;0;0;0;1;0;0;1
1;0;1;1;0;0;1;0;1;0;0;0;1;0;0
1;1;0;1;1;0;0;1;0;1;0;1;1;1;1
0;0;0;1;1;0;0;0;1;0;1;0;0;0;0
1;1;0;0;1;1;1;0;1;1;1;0;0;0;1
1;1;0;0;1;1;1;1;0;1;0;1;1;1;0
0;1;1;0;0;0;1;0;1;0;0;0;1;0;1
0;1;1;0;0;0;0;0;1;0;1;1;0;0;0
1;0;1;0;1;1;0;1;0;0;0;0;1;1;0
0;0;0;0;0;0;1;0;1;1;0;1;0;1;1
0;1;0;1;1;0;0;0;0;1;1;0;1;0;1
1;0;1;0;1;0;1;1;0;1;0;0;0;1;0
1;0;0;1;0;1;0;0;0;0;1;1;0;0;0
