2;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;1;6;1;4;2;10;5;7;9;3;9;1;10;8
4;6;3;1;3;7;10;10;10;6;8;4;6;5;6
0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
0;1;0;1;0;0;0;0;0;1;0;1;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
1;1;1;0;0;0;0;0;0;0;1;0;0;1;0
1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
0;0;0;1;1;0;1;1;0;0;1;0;0;0;0
1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
0;1;0;1;1;1;1;0;1;1;1;0;0;1;0
1;1;0;0;1;0;1;0;0;0;1;0;0;0;1
0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
0;0;0;1;1;0;1;0;0;0;0;1;1;0;1
1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
